fecha,seccion,apartado,referencia,empresa,texto,url
20260825,A,BARCELONA,390701,GESTIONS RENTAVALLES IMMOBLES S.L,"Constitución. Comienzo de operaciones: 30.07.26. Objeto social: LA EJECUCION DE TODA CLASE DE OPERACIONES INMOBILIARIAS; LA COMPRAVENTA Y ADMINISTRACION DE FINCAS RUSTICAS Y URBANAS; LA URBANIZACION, PARCELACION Y REPARCELACION DE TERRENOS Y EJECUCION DE TODA CLASE DE OBRAS; ETC. Domicilio: CL MAYOR, NUMERO 60, LOCAL 1 (PARETS DEL VALLES). Capital: 3.000,00 Euros. Nombramientos. ADM.SOLIDAR.: MORENO MELLADO JESUS;MORENO MELLADO FRANCISCO.  Datos registrales. S 8 , H B 662451, I/A 1 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390702,PRATS MESTRE SL,"Reducción de capital. Importe reducción: 630.000,00 Euros. Resultante Suscrito: 3.640.000,00 Euros.  Datos registrales. S 8 , H B 315641, I/A 14 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390703,PROCOR BROS S.L,"Cambio de domicilio social. AV SARRIA Num.125 P.5 PTA.2 (BARCELONA).  Datos registrales. S 8 , H B 543688, I/A 4 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390704,CINICROM SL,"Revocaciones. APODERAD.SOL: LOPEZ OBIOL CARLOS.  Datos registrales. S 8 , H B 66235, I/A 12 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390705,JORDAN MARTORELL SL,"Revocaciones. APODERAD.SOL: LOPEZ OBIOL CARLOS.  Datos registrales. S 8 , H B 186498, I/A 20 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390706,J-TOOLING BARCELONA SL,"Revocaciones. APODERAD.SOL: LOPEZ OBIOL CARLOS.  Datos registrales. S 8 , H B 485448, I/A 4 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390707,DIMECO EGARA S.L,"Revocaciones. ADM.UNICO: ROIG IBAÑEZ LORENZO. Nombramientos. ADM.CONCURS.: DOMENECH MORRAL JOAN. Otros conceptos: JUZGADO DE LO MERCANTIL NUMERO 4 DE BARCELONA, PROCEDIMIENTO CONCURSO VOLUNTARIO 97/2024, AUTO FIRME DE FECHA 12/03/2024, DECLARACION DE CONCURSO VOLUNTARIO DE LA SOCIEDAD Y APERTURA DE LA FASE DE LIQUIDACION DE LA MISMA. Disolución. Judicial.  Datos registrales. S 8 , H B 522355, I/A 2 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390708,TOPPRESS TECH S.L,"Constitución. Comienzo de operaciones: 28.07.26. Objeto social: COMPRA, VENTA, REPARACION Y MANTENIMIENTO DE TODO TIPO DE MAQUINARIA INDUSTRIAL.Domicilio: RD EUROPA NUM.60 P.4 PTA.4 (VILANOVA I LA GELTRU). Capital: 3.000,00 Euros. Nombramientos. ADM.UNICO: SOLE BOLDU NIL.  Datos registrales. S 8 , H B 662425, I/A 1 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390709,BRUNO GALAN STUDIO S.L,"Cambio de domicilio social. CL DE LLULL Num.159 P.2 PTA.3 (BARCELONA).  Datos registrales. S 8 , H B 662455, I/A 3 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390710,SIVI 2019 S.L,"Revocaciones. ADM.UNICO: HEMERSON VIEIRA. Otros conceptos: SECCION DE LO MERCANTIL DEL TI DE BARCELONA, PLAZA NUMERO 12, PROCEDIMIENTO ESPECIAL LIQUIDACION 708/2023, AUTO FIRME DE FECHA 28/05/2026, CONCLUSION DEL PROCEDIMIENTO ESPECIAL DE LIQUIDACION PARA MICROEMPRESAS PREVISTO EN LA LEY CONCURSAL.Extinción.  Datos registrales. S 8 , H B 544212, I/A 3 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390711,PEGI ENGINEERING SL,"Revocaciones. APODERAD.SOL: ORDUÑA HERRERA DANIEL.  Datos registrales. S 8 , H B 376370, I/A 37 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390712,PGI ENERGY ENGINEERING 2006 S.L,"Revocaciones. APODERAD.SOL: ORDUÑA HERRERA DANIEL.  Datos registrales. S 8 , H B 590692, I/A 23 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390713,PEGI ENGINEERING SL,"Nombramientos. APODERAD.SOL: CRESPO MORALES GASPAR.  Datos registrales. S 8 , H B 376370, I/A 38 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390714,PEGI ENGINEERING SL,"Nombramientos. APODERAD.SOL: MORET SOLER JOAN.  Datos registrales. S 8 , H B 376370, I/A 39 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390715,PGI ENERGY ENGINEERING 2006 S.L,"Nombramientos. APODERAD.SOL: MORET SOLER JOAN.  Datos registrales. S 8 , H B 590692, I/A 25 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390716,PEGI ENGINEERING SL,"Nombramientos. APOD.SOL/MAN: GUIXENS DURAN DANIEL.  Datos registrales. S 8 , H B 376370, I/A 40 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390717,GABINETE DE RECUPERACION FUNCIONAL SOCIEDAD CIVIL PROFESIONAL,"Modificaciones estatutarias. ARTICULO 7.- ADMINISTRADORES. Otros conceptos: SEPARACION DE EDGAR GONZALEZ SANZ COMO SOCIO PROFESIONAL Y RAFAEL GONZALEZ MARROCO COMO NO PROFESIONAL,ADMISION DE ARNAU PORTET PUJADAS COMO SOCIO PROFESIONAL Y JOSE MARIA PORTET RIEROLA COMO NO PROFESIONAL Y CAMBIOS TITULARIDAD DE CUOTAS.  Datos registrales. S 8 , H B 405672, I/A 4 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390718,GABINETE DE RECUPERACION FUNCIONAL SOCIEDAD CIVIL PROFESIONAL,"Revocaciones. ADM.UNICO: GONZALEZ SANZ EDGAR. Nombramientos. ADM.UNICO: PORTET PUJADAS ARNAU.  Datos registrales. S 8 , H B 405672, I/A 5 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390719,CLUTCH TECHNOLOGIES S.L,"Revocaciones. ADM.UNICO: REIXACH MATAMOROS GUILLEM. Nombramientos. ADM.UNICO: MARTIN PANNIER.  Datos registrales. S 8 , H B 661487, I/A 2 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390720,TRANSPORTS LA MUNTANYESA SL,"Otros conceptos: CON EFECTOS A 16/09/2026 SE CESA COMO ADM.UNICO A ESTYOFI SLY SE NOMBRA COMO ADM.MANCOMUNADOS A ESTYOFI SL Y ELS COSTA DAURADA BUS SL Y COMO SUS REPRESENTANTES A RAMON SAGALES ORTEU Y ANNA SAGALES ORTEU,RESPECTIVAMENTE.  Datos registrales. S 8 , H B 56235, I/A 19 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390721,EMD BUCAL S.L,"Revocaciones. ADM.UNICO: CORONADO GARCIA FAVIOLA ROSARIO. Nombramientos. ADM.SOLIDAR.: CORONADO OJEDA FAVIO RODRIGO;ROSARIO ANA GARCIA CUENCA.  Datos registrales. S 8 , H B 597978, I/A 6 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390722,MITHYCO EUROPE S.L,"Nombramientos. ADM.CONJUNTO: ARRONDO PEREZ THIERRY;ARRONDO PEREZ OLIVIER.  Datos registrales. S 8 , H B 625584, I/A 3 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390723,SKY INFINITE S.L,"Revocaciones. ADM.UNICO: DARIA PORUBOVA. Nombramientos. ADM.UNICO: GOAR AGADZHANIAN.  Datos registrales. S 8 , H B 607053, I/A 7 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390724,PUBLITESACOMUNICACIO SL,"Revocaciones. ADM.SOLIDAR.: LEON LOPEZ ANDRES;PORTA MASCARILL JOSE. Nombramientos. ADM.UNICO: LEON LOPEZ ANDRES.  Datos registrales. S 8 , H B 275265, I/A 4 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390725,TEAMBPLUS EUROPE S.L,"Revocaciones. ADM.CONJUNTO: MORERA ARGEMI SANDRA.  Datos registrales. S 8 , H B 505702, I/A 3 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390726,TAOL INVERSIONES S.L,"Nombramientos. CONSEJERO: RELINVEST2000 SL. REPR.143 RRM: RELAT VIDAL PAU.  Datos registrales. S 8 , H B 19667, I/A 56 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390727,FRIGICOLL SA,"Nombramientos. CONSEJERO: RELINVEST2000 SL. REPR.143 RRM: RELAT VIDAL PAU.  Datos registrales. S 8 , H B 51132, I/A 187 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390728,EQUACAT SA,"Revocaciones. CONSEJERO: INGLES YUBA EDUARD. Nombramientos. CONSEJERO: SERRA SEBASTIAN JORDI;TERRASSA CUSI RAMON.  Datos registrales. S 8 , H B 93737, I/A 71 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390729,NICHE BEAUTY LAB S.L,"Revocaciones. SECR.NO CONS: KAI CHRISTIAN FISCHER. APODERAD.SOL: CHORRERO ORTEGA SERGIO. Nombramientos. SECR.NO CONS: MORENO VAZQUEZ PEDRO CARLOS. V-SEC NO CON: SOLANA FONTANALS JOAQUIM. APOD.SOL/MAN: CHORRERO ORTEGA SERGIO;SOLANA FONTANALS JOAQUIM;GATIUS RODRIGUEZ ALICIA;CORTES SEGURA SILVIA;MAXIMILIAN OBERLOHER;LOPEZ MAYAN SEBASTIAN;LOPEZ GIL ALFONSO;AMAT MAAS INES.  Datos registrales. S 8 , H B 600486, I/A 7 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390730,LONGEVIT GRUP SL,"Revocaciones. ADM.UNICO: CORONADO GARCIA FAVIOLA ROSARIO. Nombramientos. ADM.SOLIDAR.: CORONADO OJEDA FAVIO RODRIGO;ROSARIO ANA GARCIA CUENCA.  Datos registrales. S 8 , H B 465380, I/A 4 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390731,JUAN ROQUETA E HIJOS SA,"Nombramientos. ADM.UNICO: MURIYIN INVERSIONES SL. REPR.143 RRM: GARRIGA VAZ DE CONCICAO PABLO.  Datos registrales. S 8 , H B 24726, I/A 47 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390732,JUAN ROQUETA E HIJOS SA,"Nombramientos. AUDIT.CUENT.: COMPTES I CONTROL AUDITORS SL.  Datos registrales. S 8 , H B 24726, I/A 48 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390733,GO4CLIC GROUP S.L,"Otros conceptos: SECCION MERCANTIL DEL TI DE BARCELONA, PLAZA NUMERO 4, PROC. CONC. VOLUNTARIO 115/2026, AUTOS FIRMES DE FECHA 13/02/2026: DECLARACION DE CONCURSO VOLUNTARIO; Y 15/07/2026: CONCLUSION DEL CONCURSO Y CIERRE PROVISIONAL DE LA HOJA REGISTRAL.  Datos registrales. S 8 , H B 552328, I/A 8 (19.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390734,CURRAHEE HOLDING S.L,"Revocaciones. CONSEJERO: PEDRET VENTOSA RAMON.  Datos registrales. S 8 , H B 505061, I/A 8 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390735,EQUIPO SINGULAR SL,"Nombramientos. AUDIT.CUENT.: AUDITY SPAIN SLP.  Datos registrales. S 8 , H B 144394, I/A 28 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390736,NAD LLANSA S.L,"Revocaciones. ADM.SOLIDAR.: PAUL CHRISTIAAN PETERMEIJER;JEFFREY TODD KAYE. Nombramientos. ADM.SOLIDAR.: VALTERS DUREVSKIS;VLADIMIR DRONOV.  Datos registrales. S 8 , H B 600058, I/A 3 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390737,TEISAMONT TRES SL,"Revocaciones. ADM.SOLIDAR.: PAUL CHRISTIAAN PETERMEIJER;JEFFREY TODD KAYE. Nombramientos. ADM.SOLIDAR.: SANCHEZ PEREZ ANTONIO FELIX;VLADIMIR DRONOV.  Datos registrales. S 8 , H B 210234, I/A 14 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390738,RV HOTELS TURISTICS SL,"Nombramientos. AUDIT.CUENT.: DESPATX D'AUDITORIA MARTINEZ RIBAS SLP.  Datos registrales. S 8 , H B 265150, I/A 21 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390739,ARCOIRIS LIGHTING SYSTEMS S.L,"Revocaciones. ADM.UNICO: JUNCOSA VIVES ANTONIO. Nombramientos. ADM.SOLIDAR.: JUNCOSA ORTUBIA RUTH;JUNCOSA ORTUBIA RUBEN MARIO.  Datos registrales. S 8 , H B 94661, I/A 32 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390740,SANTA ISCLA UNION SA,"Nombramientos. ADM.UNICO: NAVARRO CODINA JOSEP MARIA.  Datos registrales. S 8 , H B 119532, I/A 25 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390741,RECULL B SL,"Revocaciones. ADM.UNICO: BOU ESPIGARES JAVIER. Nombramientos. ADM.SOLIDAR.: BOU ESPIGARES JAVIER;BOU ESPIGARES DAVID.  Datos registrales. S 8 , H B 289329, I/A 3 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390742,BITDEFENDER ESPAÑA SL,"Nombramientos. AUDIT.CUENT.: PROAUDIT SLP.  Datos registrales. S 8 , H B 230363, I/A 29 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390743,DISTRIBUCIONES SALVADOR PAEZ SL,"Revocaciones. ADMINISTR.: PAEZ GALLARDO SALVADOR;CASANOVAS PEREZ ANTONIA. LIQUIDADOR: PAEZ GALLARDO SALVADOR;CASANOVAS PEREZ ANTONIA. Nombramientos. LIQUIDADOR: PAEZ GALLARDO SALVADOR;CASANOVAS PEREZ ANTONIA. Extinción.  Datos registrales. S 8 , H B 4082, I/A 3 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390744,SPLICEBIO S.L,"Ampliación de capital. Capital: 2.380.951,00 Euros. Resultante Suscrito: 6.958.829,00 Euros.  Datos registrales. S 8 , H B 430532, I/A 42 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390745,SALAR SA,"Nombramientos. ADM.UNICO: SALETA BUSSE MARIA DEL CARME.  Datos registrales. S 8 , H B 29755, I/A 19 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390746,BARRADO IMPORT EXPORT SL,"Ampliación de capital. Capital: 131.580,00 Euros. Resultante Suscrito: 376.940,00 Euros.  Datos registrales. S 8 , H B 309816, I/A 7 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390747,MOALI FRUIT SL,"Nombramientos. ADM.UNICO: IMAD MOALI. Otros conceptos: DECLARACION DE LA CONDICION DE SOCIEDAD UNIPERSONAL SIENDO EL SOCIO UNICO DON IMAD MOALI.  Datos registrales. S 8 , H B 455138, I/A 6 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390748,HUMIPRO DESINFECPRO O3 S.L,"Revocaciones. ADM.UNICO: HOLGUERA DE LA ROSA MANUEL. LIQUIDADOR: HOLGUERA DE LA ROSA MANUEL. Nombramientos. LIQUIDADOR: HOLGUERA DE LA ROSA MANUEL. Extinción.  Datos registrales. S 8 , H B 549083, I/A 5 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390749,HUSTAC 7 SL,"Reducción de capital. Importe reducción: 1.502,53 Euros. Resultante Suscrito: 1.502,53 Euros. Ampliación de capital. Capital: 1.502,53 Euros. Resultante Suscrito: 3.005,06 Euros. Otros conceptos: DECLARACION DE UNIPERSONAL SIENDO EL SOCIO UNICO AJEJO COSTA RIBALTA.  Datos registrales. S 8 , H B 102135, I/A 9 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390750,GREENWORLD SOLUTIONS SL,"Modificaciones estatutarias. ADICION DEL ARTICULO 2 BIS A LOS ESTATUTOS SOCIALES. ADQUISICION DE LA CONDICION DE SOCIEDAD DE BENEFICIO E INTERES COMUN. Otros conceptos: DECLARACION DE LA UNIPERSONALIDAD. SOCIO UNICO, DON FRANCISCO JAVIER DEL AGUILA ESPEJO. Cambio de objeto social. EL DISEÑO, DESARROLLO, IMPLEMENTACION Y COMERCIALIZACION DE PROGRAMAS, SERVICIOS Y SOLUCIONES BASADOS EN METODOLOGIAS DE COCREACION DE VIDEOJUEGOS, PARA PROMOVR LA INCLUSION SOCIAL, EL BIENESTAR Y LA SALUD MENTAL. ETC.  Datos registrales. S 8 , H B 396216, I/A 4 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390751,NESAI SMART TECHNOLOGY S.L,"Modificaciones estatutarias. ARTICULO 13: CONVOCATORIA. ARTICULO 14: ASISTENCIA Y REPRESENTACION. ADICION A LOS ESTATUTOS SOCIALES, DEL ARTICULO 20.TER: CELEBRACION TELEMATICA DEL CONSEJO DE ADMINISTRACION.  Datos registrales. S 8 , H B 612909, I/A 8 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390752,VECIFY TECH S.L,"Revocaciones. ADM.UNICO: CABOT COSTA ELISABETH. LIQUIDADOR: CABOT COSTA ELISABETH. Nombramientos. LIQUIDADOR: CABOT COSTA ELISABETH. Extinción.  Datos registrales. S 8 , H B 648708, I/A 2 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390753,MI ESPACIO SELF STORAGE S.L,"Reducción de capital. Importe reducción: 132.034,53 Euros. Resultante Suscrito: 1.017.965,47 Euros. Reducción de capital. Importe reducción: 1.004.165,47 Euros. Resultante Suscrito: 13.800,00 Euros.  Datos registrales. S 8 , H B 661537, I/A 12 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390754,ACCESORIOS Y RUEDAS SL,"Revocaciones. ADM.CONCURS.: ADVECON LAW & ECONOMICS SLP. REP.ADM.CONC: POCH MADRID FRANCESC. Otros conceptos: SECCION MERCANTIL DEL TI DE BARCELONA, PLAZA NUMERO 9, PROCEDIMIENTO CONCURSO VOLUNTARIO 867/2025, AUTO FIRME DE FECHA 09/07/2026, CONCLUSION DEL CONCURSO VOLUNTARIO DE LA SOCIEDAD Y CIERRE PROVISIONAL DE LA HOJA REGISTRAL.  Datos registrales. S 8 , H B 19997, I/A 38 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390755,CARO IMPORT SL,"Nombramientos. AUDIT.CUENT.: ZENIT AUDITORES Y CONSULTORES SLP.  Datos registrales. S 8 , H B 14096, I/A 19 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390756,PROYECTO EMPRESARIAL VOLUIT SL,"Revocaciones. ADM.UNICO: ANA MARIA PEDROSA NEGRETE. Nombramientos. ADM.UNICO: PEDROSA NEGRETE EDUARDO.  Datos registrales. S 8 , H B 264276, I/A 4 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390757,REFIPRE SL,"Reducción de capital. Importe reducción: 46.550,00 Euros. Resultante Suscrito: 46.550,00 Euros. Otros conceptos: DECLARACION DE UNIPERSONAL SIENDO EL SOCIO UNICO XENIA LOPEZ SANCHEZ.-  Datos registrales. S 8 , H B 245472, I/A 8 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390758,CREACIO D'ESDEVENIMENTS I ESPAIS TECNICS S.L,"Otros conceptos: SECCION MERCANTIL DEL TI DE BARCELONA, PLAZA NUMERO 3, PROC. CONC. VOLUNTARIO 591/2026, AUTOS FIRMES DE FECHA 27/05/2026: DECLARACION DE CONCURSO VOLUNTARIO; Y 21/07/2026: CONCLUSION DEL CONCURSO Y CIERRE PROVISIONAL DE LA HOJA REGISTRAL.  Datos registrales. S 8 , H B 594327, I/A 2 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390759,INDUSTRIAL VETERINARIA SA,"Revocaciones. CONSEJERO: SABORIT SANCLIMENT ROBERT. Nombramientos. CONSEJERO: MICHAEL WEBER.  Datos registrales. S 8 , H B 44282, I/A 69 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390760,EDUTECH COMMUNITY S.L,"Ampliación de capital. Capital: 388,00 Euros. Resultante Suscrito: 6.913,00 Euros. Ampliación de capital. Capital: 364,00 Euros. Resultante Suscrito: 7.277,00 Euros.  Datos registrales. S 8 , H B 555354, I/A 9 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390761,QUANTITATIVE GENOMIC MEDICINE LABORATORIES SL,"Disolución. Fusion.  Datos registrales. S 8 , H B 370504, I/A 17 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390762,UNIO CELLERS DEL NOYA SA,"Revocaciones. CONSEJERO: FERRER NOGUER PEDRO. PRESIDENTE: FERRER NOGUER PEDRO. CONSEJERO: ANDREAS BROKEMPER;EBERHARD ERWIN BENZ. Nombramientos. CONSEJERO: ABEL LLUCH JOSE LUIS;PALAU CASELLAS JOSEP. PRESIDENTE: PALAU CASELLAS JOSEP. CONSEJERO: COSTA CENTENA JOAQUIN.  Datos registrales. S 8 , H B 83481, I/A 95 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390763,EVENTS FIRADISSENY S.L,"Otros conceptos: SECCION MERCANTIL DEL TI DE BARCELONA, PLAZA NUMERO 6, PROC. CONC. VOLUNTARIO 573/2026, AUTOS FIRMES DE FECHA 15/05/2026: DECLARACION DE CONCURSO VOLUNTARIO; Y 27/07/2026: CONCLUSION DEL CONCURSO Y CIERRE PROVISIONAL DE LA HOJA REGISTRAL.  Datos registrales. S 8 , H B 594194, I/A 2 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390764,AFRICA HUB SERVICES S.L,"Revocaciones. CONSEJERO: LOPEZ ROMAN JOSEP ANTONI. PRESIDENTE: LOPEZ ROMAN JOSEP ANTONI. CONS.DEL.SOL: LOPEZ ROMAN JOSEP ANTONI. CONSEJERO: GRAU CORTINA ADRIA. CONS.DEL.SOL: GRAU CORTINA ADRIA. CONSEJERO: WILFRED JOHN MMARI. CONS.DEL.SOL: WILFRED JOHN MMARI. SECRETARIO: GRAU CORTINA ADRIA. Nombramientos. ADM.CONJUNTO: LOPEZ ROMAN JOSEP ANTONI;GRAU CORTINA ADRIA;WILFRED JOHN MMARI;FREDRICK MARK KATO. Ampliación de capital. Capital: 1.000,00 Euros. Resultante Suscrito: 4.000,00 Euros. Modificaciones estatutarias. ARTICULO 14.- ESTRUCTURA DEL ORGANO DE ADMINISTRACION SOCIAL.  Datos registrales. S 8 , H B 627012, I/A 2 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390765,BRULITEX 2016 SL,"Revocaciones. ADM.UNICO: BRUNET SABATER JAIME. LIQUIDADOR: BRUNET SABATER JAIME. Nombramientos. LIQUIDADOR: BRUNET SABATER JAIME. Extinción.  Datos registrales. S 8 , H B 490407, I/A 3 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390766,LUPUS VITAE S.L,"Ampliación de capital. Capital: 350.600,00 Euros. Resultante Suscrito: 435.600,00 Euros.  Datos registrales. S 8 , H B 529966, I/A 4 (17.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390767,TORRASPAPEL ZARAGOZA S.L,"Otros conceptos: CAMBIO DE SOCIO UNICO PASANDO A SER EL NUEVO SOCIO LA COMPAÑIA ""ZARAGOZA HOLDCO SARL"".  Datos registrales. S 8 , H B 655394, I/A 24 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390768,DELEITO Y AMIGOS S.L,"Ampliación de capital. Capital: 1.123,00 Euros. Resultante Suscrito: 12.353,00 Euros. Modificaciones estatutarias. MODIFICACION Y REFUNDICION DE LOS ESTATUTOS SOCIALES.  Datos registrales. S 8 , H B 565984, I/A 6 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
20260825,A,BARCELONA,390769,DELEITO Y AMIGOS S.L,"Nombramientos. CONSEJERO: OCEAN POND VENTURES LIMITED. REPR.143 RRM: MATTEO LANFRANCO.  Datos registrales. S 8 , H B 565984, I/A 7 (18.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-163-08
